User_ID;User_Name;CFC;Izquierda;Derecha;Libertario;Centro
1258087770137993217;Pableteew;1258087770137993217;0;0;0;0
936310223626752002;clauvalencia01;936310223626752002;0;0;0;0
1846179236;mv_pm_;1846179236;0;0;0;0
4924418806;LifeorBear;4924418806;0;0;0;0
1354318009;AlarmaSPORTS;1354318009;0;0;0;0
824810450621710336;tiendaspaypal;824810450621710336;0;0;0;0
1713603174;Minuto91_;1713603174;0;0;0;0
1309163956569858055;Malaescritura1;1309163956569858055;0;0;0;0
52613976;vivachile1978;52613976;0;0;0;0
33518714;Choconina3C273;33518714;0;0;0;0
247560331;generalkroll_;247560331;0;0;0;0
1232364735821238276;naachooxxx;1232364735821238276;0;0;0;0
556575448;TANIA75129208;556575448;0;0;0;0
3354368926;enzo_olp;3354368926;0;0;0;0
976944845972557826;SocioambienteND;976944845972557826;0;0;0;0
1391599036268953601;Davidprofesores;1391599036268953601;0;0;0;0
235593544;eclotildeas;235593544;0;0;0;0
2182873351;PAHarnessWeek;2182873351;0;0;0;0
621339097;CataaLillo;621339097;0;0;0;0
1150844257105842176;rana_neg;1150844257105842176;0;0;0;0
1257437355524399112;rommy31624495;1257437355524399112;0;0;0;0
870768027305947136;evelasco2018;870768027305947136;0;0;0;0
1181959570891182086;SamyMora8;1181959570891182086;0;0;0;0
280421082;cplateroparada;280421082;0;0;0;0
1257848296237924357;madurocurioso69;1257848296237924357;0;0;0;0
896083657;FcaGarces1;896083657;0;0;0;0
281080288;karloskqq;281080288;0;0;0;0
165174025;FAlcantaraRD;165174025;0;0;0;0
2178458251;endopersonas;2178458251;0;0;0;0
1042250138029355015;isthemoony;1042250138029355015;0;0;0;0
254369929;elizabethdevera;254369929;0;0;0;0
189742061;gogolo1968;189742061;0;0;0;0
1264527127;EBM1972;1264527127;0;0;0;0
628936021;gustavobeade;628936021;0;0;0;0
1151986497547059200;Luciano78043762;1151986497547059200;0;0;0;0
974508296680833024;APRENTHEDOOR;974508296680833024;0;0;0;0
252402164;FisicoImpuro;252402164;0;0;0;0
4766653263;_loqm_;4766653263;0;0;0;0
1026536210465009664;CristopherMans5;1026536210465009664;0;0;0;0
1304932805433065473;DrMedio;7668952;36.7893;30.1003;0;33.1104
55992332;caluzca;7668952;35.6083;31.1573;0;33.2344
1339944867326255105;N_Countouris;1339944867326255105;0;0;0;0
291272058;MonikHermosa;291272058;0;0;0;0
86456957;berriospedro;86456957;0;0;0;0
972559768421306369;hijosanochile;972559768421306369;0;0;0;0
169982652;ahalvaradoa;169982652;0;0;0;0
79297183;thisisChile;79297183;0;0;0;0
48798732;chornolia;48798732;0;0;0;0
1178791393487183873;CovidEnChileno;1178791393487183873;0;0;0;0
877959305445736449;ElaMillanguir;877959305445736449;0;0;0;0
177328634;SolettaCubos;177328634;0;0;0;0
1130133655639269376;CSWCYemen;7668952;33.1312;30.2502;0;36.6187
179737051;xexihappy;7668952;36.3636;27.2727;0;36.3636
1225998584;KikeAloussGo;1225998584;0;0;0;0
237886077;Cruzadoscl;237886077;0;0;0;0
1388199094502322176;SquadBeehive;7668952;40.5405;27.027;0;32.4324
1390886552360869888;Profesi54177217;1390886552360869888;0;0;0;0
1217133525650092033;FranziskaMagda;1217133525650092033;0;0;0;0
320084404;JoaquinRubioSch;320084404;0;0;0;0
2834997077;LuzReidelW;2834997077;0;0;0;0
971419492596240384;stephaniyed;971419492596240384;0;0;0;0
3298058679;rodrigolosandes;3298058679;0;0;0;0
932678358;carmorales6;932678358;0;0;0;0
949118715060281344;n1_jocelyn;949118715060281344;0;0;0;0
1241852757193170945;ResenhaFut21;1241852757193170945;0;0;0;0
965608189289992193;Catafrofro;965608189289992193;0;0;0;0
949487904321163265;Suplant_codelco;949487904321163265;0;0;0;0
114084563;MISS_VICKITA;114084563;0;0;0;0
766403237683597312;drighettim2;766403237683597312;0;0;0;0
118921845;sama2112;118921845;0;0;0;0
1233784931454771200;MixedNetworks;1233784931454771200;0;0;0;0
1273254436274659328;PaolaKatari;1273254436274659328;0;0;0;0
762803779737616384;andres20ad;762803779737616384;0;0;0;0
1146688427561279488;nubedeacuarelas;1146688427561279488;0;0;0;0
365306664;dvjpinta;365306664;0;0;0;0
118703373;jocelyn_m_p;118703373;0;0;0;0
399701990;SaavedraCris;399701990;0;0;0;0
605166131;N_Cobo;605166131;0;0;0;0
182893115;rdo_86;182893115;0;0;0;0
71368784;kattakestik;71368784;0;0;0;0
94349810;victorjarap;94349810;0;0;0;0
407754211;CusiBarrioMosco;407754211;0;0;0;0
2555695386;LipigasValdivia;2555695386;0;0;0;0
1331060927148535808;eduardo51968339;1331060927148535808;0;0;0;0
3120535701;Olavetoo;3120535701;0;0;0;0
142310223;juanisacevedo;142310223;0;0;0;0
76050510;udogoncalves;76050510;0;0;0;0
1399565788902793250;pantruquera;1399565788902793250;0;0;0;0
120873942;Reportero24;120873942;0;0;0;0
291325516;FenaElBuitre;291325516;0;0;0;0
3951382396;luisro_bestdad;3951382396;0;0;0;0
1849484233;torresariel80;1849484233;0;0;0;0
716767324196495360;amanduchs;716767324196495360;0;0;0;0
348817704;lolitomercado;348817704;0;0;0;0
221759724;nc_nacor;221759724;0;0;0;0
1155940690959974401;ceroalaizqd;1155940690959974401;0;0;0;0
161680277;kunamaskta;161680277;0;0;0;0
99820155;CamiloMountain;99820155;0;0;0;0
87543599;Bamondes;87543599;0;0;0;0
179318202;NetHospeda;179318202;0;0;0;0
727322002948771840;THuenchullanca;727322002948771840;0;0;0;0
10355872;jshuey;10355872;0;0;0;0
223298066;pauliasv;223298066;0;0;0;0
875280010877296640;ParisAMDParis;7668952;30.6122;34.6939;0;34.6939
712795302600769536;ChristianEspe21;712795302600769536;0;0;0;0
3102993935;lutero_luis;3102993935;0;0;0;0
1239467733835808768;Robby23231;1239467733835808768;0;0;0;0
89327641;ciskocar;7668952;36.7893;30.1003;0;33.1104
977171083;Vivi_Cavieres;977171083;0;0;0;0
3523964841;tamaraluzza;3523964841;0;0;0;0
73975902;uriberoa;73975902;0;0;0;0
122419097;joseedinho;122419097;0;0;0;0
17269554;gransopi;17269554;0;0;0;0
106558892;guitrito;106558892;0;0;0;0
1389294805436485638;CarlosIIParedes;1389294805436485638;0;0;0;0
949104153099427845;TarudCeci;949104153099427845;0;0;0;0
1212394919215558656;BordeCostero1;1212394919215558656;0;0;0;0
2305543736;martin_arenas_h;2305543736;0;0;0;0
1382846084125487105;maxive3105;1382846084125487105;0;0;0;0
3128212536;dulce_mockita;3128212536;0;0;0;0
1302839923922395137;iMoneyiPhoneApp;1302839923922395137;0;0;0;0
758001570;TourContinente;758001570;0;0;0;0
1311340910781685765;BudaNegocios;1311340910781685765;0;0;0;0
1267109704024686593;jhosh_orellana;1267109704024686593;0;0;0;0
161114512;Chilebolsa;161114512;0;0;0;0
701126166355181568;janlitro;701126166355181568;0;0;0;0
570012934;ONCEuskadi;570012934;0;0;0;0
1139562689007509505;Tinselanio;1139562689007509505;0;0;0;0
1037663879545937921;gesayare;7668952;30.7692;30.7692;0;38.4615
57823259;constanzafp;57823259;0;0;0;0
204898424;egg_felipe;204898424;0;0;0;0
1372301592821661697;sumi2728;1372301592821661697;0;0;0;0
3176270166;revista_oz;3176270166;0;0;0;0
1186311966891134981;SaldiviaPam;1186311966891134981;0;0;0;0
274996642;hendrixchileno;274996642;0;0;0;0
4231453157;almendruza;4231453157;0;0;0;0
1091212515365797889;killary43503293;1091212515365797889;0;0;0;0
327220665;PolaaMiranda;327220665;0;0;0;0
1098770962512822274;thefoxo3;1098770962512822274;0;0;0;0
2893790963;puyedelportal;2893790963;0;0;0;0
1209962589305868288;MaraJos95654711;1209962589305868288;0;0;0;0
27056168;Julia50421;27056168;0;0;0;0
1014678504988905473;PochPaola;1014678504988905473;0;0;0;0
4313710512;MarcoArellano29;4313710512;0;0;0;0
202449761;lucianorpp;202449761;0;0;0;0
1111091598329331712;0_Earth_0;1111091598329331712;0;0;0;0
1323285438;mauricioyaneder;1323285438;0;0;0;0
358482076;velvetbrice;358482076;0;0;0;0
106184982;patagon_31;106184982;0;0;0;0
1079558214587482112;becasess;1079558214587482112;0;0;0;0
430267830;EgresadosUCT;430267830;0;0;0;0
778084523888222209;comparte_una;778084523888222209;0;0;0;0
28631051;caritoopr;28631051;0;0;0;0
1007316909342314498;bioahmets;1007316909342314498;0;0;0;0
1288203002738868229;mely5891;1288203002738868229;0;0;0;0
119571795;YodaZurdo;119571795;0;0;0;0
1262780107963449344;rx791m9XwsctLBa;1262780107963449344;0;0;0;0
864251539;pasealpie;864251539;0;0;0;0
244189584;sarukismontes;244189584;0;0;0;0
442263855;CristianLeonCa1;442263855;0;0;0;0
1257038211475558401;AmbarParejas;1257038211475558401;0;0;0;0
443123312;espaciococina;443123312;0;0;0;0
211654735;carntz;211654735;0;0;0;0
2559191707;robertow641;2559191707;0;0;0;0
1273013330299490307;efjordao;1273013330299490307;0;0;0;0
732265311911677952;JONIXD2020;732265311911677952;0;0;0;0
55430259;Yorchflowers;7668952;37.1295;28.3931;0;34.4774
1229994363603869698;maivsica;1229994363603869698;0;0;0;0
1094621649922592769;DavidXCuba;1094621649922592769;0;0;0;0
131207051;ClaudiaMirandaC;131207051;0;0;0;0
749279374638284801;lipehdiz0i0i;749279374638284801;0;0;0;0
137499491;rodlettelier;137499491;0;0;0;0
1065338582;jdcsalazar5;1065338582;0;0;0;0
475277890;elnoviodejaime;475277890;0;0;0;0
1376312392762675204;Klauastrid2;1376312392762675204;0;0;0;0
931031654537113600;CarlMontina;931031654537113600;0;0;0;0
1344000062368722946;DanielG01984720;1344000062368722946;0;0;0;0
1447938494;constanzaaray;1447938494;0;0;0;0
1383976696236306434;Camilog50978558;1383976696236306434;0;0;0;0
1353888144593199106;Cristia11713899;1353888144593199106;0;0;0;0
905886595;twifanet;905886595;0;0;0;0
21752827;paulinaandres;21752827;0;0;0;0
1355525256635670529;arantzaparragu2;1355525256635670529;0;0;0;0
4849287335;monikit42245;4849287335;0;0;0;0
907251305919467520;slashduffaxlCL;907251305919467520;0;0;0;0
2439908257;hermitagechile;2439908257;0;0;0;0
119588743;CeciliaFierro;119588743;0;0;0;0
704554080;Gon_Azul;704554080;0;0;0;0
1055213228278628352;shockingnature;1055213228278628352;0;0;0;0
1244197848;domymeyer;1244197848;0;0;0;0
573215957;Cristobal_CCT;573215957;0;0;0;0
1193957034833694720;ANDRESROJASFLO5;7668952;36.3112;29.3948;0;34.2939
977725806951747590;francismorgan47;977725806951747590;0;0;0;0
950813283665240064;TheIncoherente;950813283665240064;0;0;0;0
44557512;Legarda;44557512;0;0;0;0
432900729;lord_iron77;432900729;0;0;0;0
459633180;CuatrogatosLIJ;459633180;0;0;0;0
1052879020298252289;larinsmar;1052879020298252289;0;0;0;0
50775341;hinojosamaurici;50775341;0;0;0;0
1372137895293763585;parejacurio00;1372137895293763585;0;0;0;0
2269096226;Desailaur;2269096226;0;0;0;0
729496314434727936;zerepnauj_;729496314434727936;0;0;0;0
1114297202;peppyjaiho;1114297202;0;0;0;0
1196778917476077568;Marye863;1196778917476077568;0;0;0;0
150296488;KarlitaMapu;150296488;0;0;0;0
1362161660027408394;Carolin88824306;1362161660027408394;0;0;0;0
560727295;marcepeal;560727295;0;0;0;0
796184683793018880;KichyLissette;796184683793018880;0;0;0;0
710519043254525952;aletur2016;710519043254525952;0;0;0;0
1295418773864951810;CavSustentables;1295418773864951810;0;0;0;0
1291728099307073536;CUSP_ucl;1291728099307073536;0;0;0;0
57497901;BruceVH;7668952;37.4101;28.0576;0;34.5324
1293630197195972610;blockchaindigi1;1293630197195972610;0;0;0;0
1349161795278282752;llamberto2020;1349161795278282752;0;0;0;0
1195221818;isimale;1195221818;0;0;0;0
1140408086676553728;Zartendecuatre1;1140408086676553728;0;0;0;0
3325649349;PRonfio;3325649349;0;0;0;0
117939763;anyacque;117939763;0;0;0;0
72970243;marcelo_71;72970243;0;0;0;0
739827752300335104;coteosornoflore;739827752300335104;0;0;0;0
1220114916989898752;AbogadosySoluc_;1220114916989898752;0;0;0;0
994267025500528651;JonesRiquelme;994267025500528651;0;0;0;0
1406670734;yakirawmusic;1406670734;0;0;0;0
1283600734014050306;Jorge76774902;1283600734014050306;0;0;0;0
4794576733;miguedecarreno;4794576733;0;0;0;0
993299321842950144;Regul8_UK;7668952;35;30;0;35
148844867;cppublicasuc;148844867;0;0;0;0
106455193;nohaycosecha;106455193;0;0;0;0
1853341843;DanielManchileo;1853341843;0;0;0;0
948736242371518465;LaricoNestor;948736242371518465;0;0;0;0
17442880;publica_gratis;17442880;0;0;0;0
1544308711;Pactomega;1544308711;0;0;0;0
1109124625571680256;SergioPedemonte;1109124625571680256;0;0;0;0
1387521086556880914;BaneleTricky;1387521086556880914;0;0;0;0
193786527;LucasPastenC;193786527;0;0;0;0
139198000;Kathy_Dossow;139198000;0;0;0;0
113748459;pachitalalela;113748459;0;0;0;0
2560554139;duendecillo10;2560554139;0;0;0;0
1279153698200080385;Carlos18725;7668952;31.8182;34.0909;0;34.0909
196415460;DanielNewman;196415460;0;0;0;0
253258674;RENETOLORZA;253258674;0;0;0;0
750137855343620100;vpopwire;750137855343620100;0;0;0;0
1390471069279084545;gamboasegovia21;1390471069279084545;0;0;0;0
325224072;CruzadosOnline;325224072;0;0;0;0
1387610355183067138;ICHET_CL;1387610355183067138;0;0;0;0
148132582;profusionvalpo;148132582;0;0;0;0
3974017576;Nano_Becker;3974017576;0;0;0;0
1265652472607055875;17Jorseb;1265652472607055875;0;0;0;0
1261004865305808896;Graxhistory2;1261004865305808896;0;0;0;0
701424511477018624;saldivia_rive;701424511477018624;0;0;0;0
845762221464530950;jotarock32;845762221464530950;0;0;0;0
949869346494566400;AmoralRunning;7668952;36;28;0;36
896439191470559232;Rociel15;896439191470559232;0;0;0;0
927704294060691456;MarZambrano2017;927704294060691456;0;0;0;0
2969145423;RobertoMOsses;2969145423;0;0;0;0
1659022555;oliverleftaro;1659022555;0;0;0;0
1217953054634532864;DaisyCo90016416;1217953054634532864;0;0;0;0
1156966428395941889;Theo95002527;1156966428395941889;0;0;0;0
1078328902160969730;lidy_jimenez;1078328902160969730;0;0;0;0
1279954668102340614;carrasco_hebert;1279954668102340614;0;0;0;0
967759487934369792;IntentoDeMusica;967759487934369792;0;0;0;0
89817089;primerocalmate;89817089;0;0;0;0
2856200620;YoshiRobo90;2856200620;0;0;0;0
1021562219342036995;fffessotto;1021562219342036995;0;0;0;0
291632257;pablocosas;291632257;0;0;0;0
1397916787014922250;RosendeLuco;1397916787014922250;0;0;0;0
955538501768007680;Area_1219;955538501768007680;0;0;0;0
1086807681871040512;jon24ccp;1086807681871040512;0;0;0;0
1345143634199519233;NicoleR48190279;1345143634199519233;0;0;0;0
1336014022026670084;Ivn36096549;1336014022026670084;0;0;0;0
923196156737400832;PazQuinteros2;7668952;34.4774;28.3931;0;37.1295
119016506;athens_27;119016506;0;0;0;0
1703392454;iratzeroldan;1703392454;0;0;0;0
709405081116999680;cpcv_valdivia;709405081116999680;0;0;0;0
4046497997;EstActiva;4046497997;0;0;0;0
3254831430;aylinsoto847;3254831430;0;0;0;0
1411372009;smasax2;1411372009;0;0;0;0
1247297981549772800;nataliapiresv;1247297981549772800;0;0;0;0
162804609;famarquesb;162804609;0;0;0;0
1029384251165302787;bohn_ingrid;7668952;32;34;0;34
117568038;PHolistico;117568038;0;0;0;0
1204729433564864513;DoNucleo;1204729433564864513;0;0;0;0
3030466878;gutty_el;3030466878;0;0;0;0
1118332256840503297;FZauco;1118332256840503297;0;0;0;0
4013770055;Yamilena96;4013770055;0;0;0;0
2933779607;CabezonEsp;2933779607;0;0;0;0
466486152;felicesforrados;466486152;0;0;0;0
4261363877;NaviaAndres86;4261363877;0;0;0;0
751607006113501184;cjara1956;751607006113501184;0;0;0;0
1029860557564923907;RobertR54949413;1029860557564923907;0;0;0;0
81514042;jose_manuel_as;81514042;0;0;0;0
281680765;karlanegui;281680765;0;0;0;0
961764410997043200;CamferJ;961764410997043200;0;0;0;0
113618190;pazdelamaza;113618190;0;0;0;0
1262187070103191559;GirlitattooGB;1262187070103191559;0;0;0;0
3353508736;MunicipioGorbea;3353508736;0;0;0;0
1308502954106908675;CanchaAfuera;1308502954106908675;0;0;0;0
1232865602777149441;cote_vv;1232865602777149441;0;0;0;0
118587809;nidcol;118587809;0;0;0;0
1120419742278455301;Mercy0nMe_;7668952;41.4226;26.3598;0;32.2176
930897584406847488;caglo91;930897584406847488;0;0;0;0
1391614507273920515;mgtalacocazero;1391614507273920515;0;0;0;0
132978153;caridadgr;132978153;34.8837;30.2326;0;34.8837
1277017917348106241;Juanjo27238163;7668952;38.3562;28.7671;0;32.8767
150119906;jcbayelle;150119906;0;0;0;0
1382723393200533512;ESIgualdadYa;1382723393200533512;0;0;0;0
1335940054489894914;romydulzura33;1335940054489894914;0;0;0;0
848593645;FranEspinozaC;848593645;0;0;0;0
119900986;marceloub;119900986;0;0;0;0
1090912686483931138;la10cl;7668952;35.3349;31.4088;0;33.2564
91150764;Zac_Petkanas;91150764;0;0;0;0
798643884310036480;nockponerak;798643884310036480;0;0;0;0
1225889692719161344;h0rny_slvt;1225889692719161344;0;0;0;0
2893260935;gourmeeting2014;2893260935;0;0;0;0
1314727065665630208;cesarca93862833;1314727065665630208;0;0;0;0
1274053157723742210;NinyaAFP;1274053157723742210;0;0;0;0
906502207859822593;LuimarAlvarez2;906502207859822593;0;0;0;0
80488556;jessycollao;80488556;0;0;0;0
1349303036825505793;Chantellejerko2;1349303036825505793;0;0;0;0
2731236927;mohauva;2731236927;0;0;0;0
172560609;camifr_;172560609;0;0;0;0
447585401;Manlozalo;447585401;0;0;0;0
435159049;_ceciliaD;435159049;0;0;0;0
1229214107502546944;jccondori2;1229214107502546944;0;0;0;0
535602131;Sebarob_rex;535602131;0;0;0;0
2294903509;EddieMompoint;2294903509;0;0;0;0
111497074;MarySandos;111497074;0;0;0;0
1450288687;Javier_1993_;1450288687;0;0;0;0
258796847;100predelmonton;258796847;0;0;0;0
2882846609;Matrix_Xp;2882846609;0;0;0;0
1187358517499486210;Confianza_cl;1187358517499486210;0;0;0;0
1192414161768198144;PlanChile;1192414161768198144;0;0;0;0
342827096;andreshakur_;342827096;0;0;0;0
1054731931173208064;prixdu_cl;1054731931173208064;0;0;0;0
3207562119;pa22028835;3207562119;0;0;0;0
92819815;Juanitonomah;92819815;0;0;0;0
70819079;falvarezb_95;70819079;0;0;0;0
718863328060289025;KatanaHugo;7668952;36.1111;27.7778;0;36.1111
447813260;rey_vikas;447813260;0;0;0;0
587427485;royris;587427485;0;0;0;0
796426905465528320;vidatrekkingc;796426905465528320;0;0;0;0
1045179620;SirAlfredBuns;1045179620;0;0;0;0
2879005829;vanniaesc;2879005829;0;0;0;0
1326635236579549191;canondeazuero;1326635236579549191;0;0;0;0
1310787477838401539;FoxuvuG;1310787477838401539;0;0;0;0
1251597739542093825;bluewhorebot;1251597739542093825;0;0;0;0
955628717849628672;JaimeConcha10;955628717849628672;0;0;0;0
1255643684;Marta65465;1255643684;0;0;0;0
1281621061042307077;Tanchita2112;1281621061042307077;0;0;0;0
51451723;waicato;51451723;0;0;0;0
1270642746;faunafilm;1270642746;0;0;0;0
1189326101157429248;ngelaEsterEspi1;1189326101157429248;0;0;0;0
791010043126775808;LaFloInteligent;791010043126775808;0;0;0;0
1215382420746375169;MarkPsycho1144;1215382420746375169;0;0;0;0
1107603764;travelogtr;1107603764;0;0;0;0
1199364119486435328;DanyG94946959;1199364119486435328;0;0;0;0
127299007;bellotaalcaide;127299007;0;0;0;0
1061609443929010176;MalagambaS;1061609443929010176;0;0;0;0
375930723;Matii_caciqxe;375930723;0;0;0;0
1255926286175940611;patrik_patriota;1255926286175940611;0;0;0;0
71658683;Ulises_Cocinero;71658683;0;0;0;0
1053728197;ndreavARgaspa;1053728197;0;0;0;0
1351104501483241476;Nelliedeepthro1;1351104501483241476;0;0;0;0
891460256903159808;Syncmaster2_0;891460256903159808;0;0;0;0
22834985;Corazonacuoso;22834985;0;0;0;0
1262879017893593090;Wilfred27039458;1262879017893593090;0;0;0;0
2439013374;BiblioRecoleta;2439013374;0;0;0;0
2872771005;ZomatoChile;2872771005;0;0;0;0
308711314;Romianneh;308711314;0;0;0;0
3247918679;Dbk_cl;3247918679;0;0;0;0
1335204856957644800;Jeanett67603351;1335204856957644800;0;0;0;0
3082399133;oconnebz;3082399133;0;0;0;0
981009689726078976;sapacrespa;981009689726078976;0;0;0;0
631561913;JohnMPowell1;631561913;0;0;0;0
379240115;jacunar2008;379240115;0;0;0;0
1383239521;dperezrod1;1383239521;0;0;0;0
1331791881794105344;Nicotoo_;1331791881794105344;0;0;0;0
6273552;MCHammer;6273552;0;0;0;0
205756102;elviramp;205756102;0;0;0;0
1027598596064129024;Pauldechile1;1027598596064129024;0;0;0;0
1210861302739959810;ExpMismo;1210861302739959810;0;0;0;0
242569386;adofogalvez;242569386;0;0;0;0
892134464108851201;axinntus;892134464108851201;0;0;0;0
2845083459;alexliebrero;2845083459;0;0;0;0
1211673461279510529;LuteceReina;1211673461279510529;0;0;0;0
891028805707587584;Casamusicavaldi;891028805707587584;0;0;0;0
1374849203378212866;uwuista;1374849203378212866;0;0;0;0
1184524910477152264;AbrazoMercado;1184524910477152264;0;0;0;0
776965865640189956;Combutac7x1;776965865640189956;0;0;0;0
1462775214;maxicbla;1462775214;0;0;0;0
1071148184804777984;IConaripe;1071148184804777984;0;0;0;0
1251626533585858560;ElKlingon;1251626533585858560;0;0;0;0
302333983;caro_alfaroY;302333983;0;0;0;0
2667554287;SaezLalo;2667554287;0;0;0;0
1257412535281737728;Pablo28876880;1257412535281737728;0;0;0;0
1396468381876989956;loubktd;1396468381876989956;0;0;0;0
1287253019352948737;mengkajiduniap1;1287253019352948737;0;0;0;0
92544343;Vivi_PA;92544343;0;0;0;0
37846400;chrissmcmillan;37846400;0;0;0;0
309485936;prednisona_;309485936;0;0;0;0
493699459;BostonArte;7668952;34.3348;29.1845;0;36.4807
1056565251024535553;serranitarojo;1056565251024535553;0;0;0;0
1186431391334064128;Edgardo03672427;1186431391334064128;0;0;0;0
1116116518104895490;FernandoLagosO3;1116116518104895490;0;0;0;0
1204862464933998592;AdvisorsMoon;1204862464933998592;0;0;0;0
1350085752386953216;SamiraIncio3;1350085752386953216;0;0;0;0
107530276;IrmmiTa;107530276;0;0;0;0
1383228969302908929;ModernPunksNFT;1383228969302908929;0;0;0;0
1390322135818641412;Marsha_____;1390322135818641412;0;0;0;0
1192998896986968064;MakarenaMuoz15;7668952;36;28;0;36
1691560746;rocardocg;1691560746;0;0;0;0
701869510979096584;pacita_dulce;701869510979096584;0;0;0;0
61657228;Cotipintom;61657228;0;0;0;0
1266466623348760584;Ahitaeldetalle2;1266466623348760584;0;0;0;0
1195366540247478280;nandaamv;1195366540247478280;0;0;0;0
156217877;BVirico;156217877;0;0;0;0
3361778855;tambugroup;3361778855;0;0;0;0
915597008827797506;PedrinPaez;915597008827797506;0;0;0;0
737453724;el_yanko_;737453724;0;0;0;0
1010007006424363009;Uribe0513;1010007006424363009;0;0;0;0
2735643304;DanaelGalaed;2735643304;0;0;0;0
974773349783089154;MiquelDaz1;974773349783089154;0;0;0;0
1233235923011297287;ShirlyArias4;1233235923011297287;0;0;0;0
304518023;tunga1978;304518023;0;0;0;0
140951931;DedierAlonso;140951931;0;0;0;0
226776152;rodbarrios;226776152;0;0;0;0
1001960954043817985;Lineof_Business;1001960954043817985;0;0;0;0
357782337;Dann_Clifford;357782337;0;0;0;0
110252149;lauralandaeta;110252149;0;0;0;0
3022175850;MohMhawesh;3022175850;0;0;0;0
176458983;Gatinto;176458983;0;0;0;0
1304396212905283584;CollectorJapan;1304396212905283584;0;0;0;0
1282842371877675015;Elizabeth5390;265001093;0;0;0;0
1619508228;NurAzratul;1619508228;0;0;0;0
149370060;fprhz;149370060;0;0;0;0
1056749619898650626;mateusanches;1056749619898650626;0;0;0;0
1276934272721485824;Carlosemprende5;1276934272721485824;0;0;0;0
1382706733;LidiaAmarales;7668952;30.4348;30.4348;0;39.1304
149926318;diario_ciudad;149926318;0;0;0;0
1293965296835993604;ElPodcastAAA;1293965296835993604;0;0;0;0
1196886738519678976;marcosaldiasr;1196886738519678976;0;0;0;0
1171144733554614274;HumedalK;1171144733554614274;0;0;0;0
1100386290409844738;ninfomanaus;1100386290409844738;0;0;0;0
78402115;Ambazzadori;78402115;0;0;0;0
1325532933042688001;_martuchiiii;1325532933042688001;0;0;0;0
1384512395234750464;LuisRob96147653;1384512395234750464;0;0;0;0
3054340702;Balranger;3054340702;0;0;0;0
2717201231;VillegasMarite;2717201231;0;0;0;0
89089518;Sudandola;89089518;0;0;0;0
82505435;cheleq;7668952;37.1429;25.7143;0;37.1429
1066142299;AndresGilmusic;1066142299;0;0;0;0
1368163529401004038;WorldGamesLead;1368163529401004038;0;0;0;0
926864060875808768;albozurdo65;926864060875808768;0;0;0;0
115964237;jorgenazar;115964237;0;0;0;0
1315211978521051136;juuuliaaaaan;1315211978521051136;0;0;0;0
1186645875822682114;Al3jandraCarol;1186645875822682114;0;0;0;0
3026651590;ValdiviaIg;3026651590;0;0;0;0
2282137423;Ivanpostmortem7;2282137423;0;0;0;0
326843622;Promo23edereUBA;326843622;0;0;0;0
234395678;rsriram777;234395678;0;0;0;0
2458738653;BorquezGilda;2458738653;0;0;0;0
26960256;fabauer;26960256;0;0;0;0
1083147306810130433;ETHwll21;1083147306810130433;0;0;0;0
4097807722;Fesuc_Chile;4097807722;0;0;0;0
827484495637000192;champdotie;827484495637000192;0;0;0;0
1104109866;jackson46087400;1104109866;0;0;0;0
155346194;MatiBM12;155346194;0;0;0;0
738738953520570368;Nicolevaldeben3;738738953520570368;0;0;0;0
717189246776385536;Manu_Latoso;717189246776385536;0;0;0;0
52846778;hombredelcartel;52846778;0;0;0;0
2668120928;PalomaSehXD;2668120928;0;0;0;0
118877609;_amrubio;118877609;0;0;0;0
136512092;DreamsTemuco;136512092;0;0;0;0
981162561671380992;ReneYasin2;981162561671380992;0;0;0;0
1304863235083055107;AKalebh;1304863235083055107;0;0;0;0
864095276;latitud_40;7668952;31.7647;34.1176;0;34.1176
3409365323;mariangeles1219;3409365323;0;0;0;0
1185195895966568448;roxumauwu;1185195895966568448;0;0;0;0
2937358649;Jennylaserena;2937358649;0;0;0;0
187420413;pafemag;187420413;0;0;0;0
1360227726;Skaliburt10;1360227726;0;0;0;0
737071048433209344;LuisEdu94193127;737071048433209344;0;0;0;0
64193227;GregorioLuri;64193227;0;0;0;0
1222769455;David_Gunkel;1222769455;0;0;0;0
1174475517166268417;Platon52098719;1174475517166268417;0;0;0;0
337492912;CarlosSotelo10;337492912;0;0;0;0
1028384835646173185;psicologamiki;1028384835646173185;0;0;0;0
1348279955273244672;CarlosN29673145;1348279955273244672;0;0;0;0
155920561;wizagp;155920561;0;0;0;0
403847143;arturitrola;403847143;0;0;0;0
2375001579;ZGCP1983;7668952;36.8421;26.3158;0;36.8421
4416531058;GaboGarcia1977;4416531058;0;0;0;0
839821881670774786;Nacha_33love;839821881670774786;0;0;0;0
263700980;negroblackone;263700980;0;0;0;0
3154635971;VislaoPuri;3154635971;0;0;0;0
1387958001290600449;agseesdecima;1387958001290600449;0;0;0;0
1185346017299972096;Infante__R;1185346017299972096;0;0;0;0
1263900836922642437;vnssljndr;1263900836922642437;0;0;0;0
1195527330258653184;CChappuzeau;1195527330258653184;0;0;0;0
563872908;OraYReflexiona;563872908;0;0;0;0
3435031421;freddymarlog;3435031421;0;0;0;0
2510819990;FundacionDaya;2510819990;0;0;0;0
82438079;peps_ayub;82438079;0;0;0;0
1276021047268184064;prettyboywarde;1276021047268184064;0;0;0;0
